"country","latitude","longitude","confirmed_cases","deaths","recovered","update_time","country_code","region"
"China",35.86166,104.195397,7,0,,"2020-01-28 06:33:00","CHN","Asia"
"Singapore",1.352083,103.819836,7,0,,"2020-01-28 06:33:00","SGP","Asia"
"China",35.86166,104.195397,6,0,,"2020-01-28 06:33:00","CHN","Asia"
"Japan",36.204824,138.252924,6,0,,"2020-01-28 06:33:00","JPN","Asia"
"United States",37.09024,-95.712891,5,0,,"2020-01-28 06:33:00","USA","Americas"
"Australia",-25.274398,133.775136,5,0,,"2020-01-28 06:33:00","AUS","Oceania"
"Malaysia",4.210484,101.975766,4,0,,"2020-01-28 06:33:00","MYS","Asia"
"South Korea",35.907757,127.766922,4,0,,"2020-01-28 06:33:00","KOR","Asia"
"France",46.227638,2.213749,3,0,,"2020-01-28 06:33:00","FRA","Europe"
"Vietnam",14.058324,108.277199,2,0,,"2020-01-28 06:33:00","VNM","Asia"
"Nepal",28.394857,84.124008,1,0,,"2020-01-28 06:33:00","NPL","Asia"
"Canada",56.130366,-106.346771,1,0,,"2020-01-28 06:33:00","CAN","Americas"
"Cambodia",12.565679,104.990963,1,0,,"2020-01-28 06:33:00","KHM","Asia"
"Sri Lanka",7.873054,80.771797,1,0,,"2020-01-28 06:33:00","LKA","Asia"
"Germany",51.165691,10.451526,1,0,,"2020-01-28 06:33:00","DEU","Europe"
"China",35.86166,104.195397,4586,162,,"2020-01-29 17:40:00","CHN","Asia"
"China",35.86166,104.195397,296,0,,"2020-01-29 17:40:00","CHN","Asia"
"China",35.86166,104.195397,272,0,,"2020-01-29 17:40:00","CHN","Asia"
"China",35.86166,104.195397,221,0,,"2020-01-29 17:40:00","CHN","Asia"
"China",35.86166,104.195397,206,2,,"2020-01-29 17:40:00","CHN","Asia"
"China",35.86166,104.195397,165,0,,"2020-01-29 17:40:00","CHN","Asia"
"China",35.86166,104.195397,162,0,,"2020-01-29 17:40:00","CHN","Asia"
"China",35.86166,104.195397,152,0,,"2020-01-29 17:40:00","CHN","Asia"
"China",35.86166,104.195397,130,0,,"2020-01-29 17:40:00","CHN","Asia"
"China",35.86166,104.195397,111,1,,"2020-01-29 17:40:00","CHN","Asia"
"China",35.86166,104.195397,108,0,,"2020-01-29 17:40:00","CHN","Asia"
"China",35.86166,104.195397,99,0,,"2020-01-29 17:40:00","CHN","Asia"
"China",35.86166,104.195397,96,1,,"2020-01-29 17:40:00","CHN","Asia"
"China",35.86166,104.195397,84,0,,"2020-01-29 17:40:00","CHN","Asia"
"China",35.86166,104.195397,58,0,,"2020-01-29 17:40:00","CHN","Asia"
"China",35.86166,104.195397,56,0,,"2020-01-29 17:40:00","CHN","Asia"
"China",35.86166,104.195397,55,0,,"2020-01-29 17:40:00","CHN","Asia"
"China",35.86166,104.195397,48,1,,"2020-01-29 17:40:00","CHN","Asia"
"China",35.86166,104.195397,43,1,,"2020-01-29 17:40:00","CHN","Asia"
"China",35.86166,104.195397,39,0,,"2020-01-29 17:40:00","CHN","Asia"
"China",35.86166,104.195397,37,1,,"2020-01-29 17:40:00","CHN","Asia"
"China",35.86166,104.195397,35,0,,"2020-01-29 17:40:00","CHN","Asia"
"China",35.86166,104.195397,27,0,,"2020-01-29 17:40:00","CHN","Asia"
"China",35.86166,104.195397,24,0,,"2020-01-29 17:40:00","CHN","Asia"
"China",35.86166,104.195397,16,0,,"2020-01-29 17:40:00","CHN","Asia"
"Thailand",15.870032,100.992541,14,0,,"2020-01-29 17:40:00","THA","Asia"
"China",35.86166,104.195397,13,0,,"2020-01-29 17:40:00","CHN","Asia"
"China",35.86166,104.195397,12,0,,"2020-01-29 17:40:00","CHN","Asia"
"Singapore",1.352083,103.819836,10,0,,"2020-01-29 17:40:00","SGP","Asia"
"China",35.86166,104.195397,9,0,,"2020-01-29 17:40:00","CHN","Asia"
"China",35.86166,104.195397,9,0,,"2020-01-29 17:40:00","CHN","Asia"
"China",35.86166,104.195397,8,0,,"2020-01-29 17:40:00","CHN","Asia"
"China",35.86166,104.195397,8,0,,"2020-01-29 17:40:00","CHN","Asia"
"Japan",36.204824,138.252924,8,0,,"2020-01-29 17:40:00","JPN","Asia"
"China",35.86166,104.195397,7,0,,"2020-01-29 17:40:00","CHN","Asia"
"Malaysia",4.210484,101.975766,7,0,,"2020-01-29 17:40:00","MYS","Asia"
"Australia",-25.274398,133.775136,7,0,,"2020-01-29 17:40:00","AUS","Oceania"
"China",35.86166,104.195397,6,0,,"2020-01-29 17:40:00","CHN","Asia"
"France",46.227638,2.213749,5,0,,"2020-01-29 17:40:00","FRA","Europe"
"United States",37.09024,-95.712891,5,0,,"2020-01-29 17:40:00","USA","Americas"
"South Korea",35.907757,127.766922,4,0,,"2020-01-29 17:40:00","KOR","Asia"
"Germany",51.165691,10.451526,4,0,,"2020-01-29 17:40:00","DEU","Europe"
"UAE",23.424076,53.847818,4,0,,"2020-01-29 17:40:00","ARE","Asia"
"Canada",56.130366,-106.346771,3,0,,"2020-01-29 17:40:00","CAN","Americas"
"Vietnam",14.058324,108.277199,2,0,,"2020-01-29 17:40:00","VNM","Asia"
"Nepal",28.394857,84.124008,1,0,,"2020-01-29 17:40:00","NPL","Asia"
"Cambodia",12.565679,104.990963,1,0,,"2020-01-29 17:40:00","KHM","Asia"
"Sri Lanka",7.873054,80.771797,1,0,,"2020-01-29 17:40:00","LKA","Asia"
"Finland",61.92411,25.748151,1,0,,"2020-01-29 17:40:00","FIN","Europe"
"China",35.86166,104.195397,4586,162,,"2020-01-30 12:35:00","CHN","Asia"
"China",35.86166,104.195397,428,0,,"2020-01-30 12:35:00","CHN","Asia"
"China",35.86166,104.195397,354,0,,"2020-01-30 12:35:00","CHN","Asia"
"China",35.86166,104.195397,278,2,,"2020-01-30 12:35:00","CHN","Asia"
"China",35.86166,104.195397,277,0,,"2020-01-30 12:35:00","CHN","Asia"
"China",35.86166,104.195397,200,0,,"2020-01-30 12:35:00","CHN","Asia"
"China",35.86166,104.195397,182,0,,"2020-01-30 12:35:00","CHN","Asia"
"China",35.86166,104.195397,162,0,,"2020-01-30 12:35:00","CHN","Asia"
"China",35.86166,104.195397,158,0,,"2020-01-30 12:35:00","CHN","Asia"
"China",35.86166,104.195397,142,1,,"2020-01-30 12:35:00","CHN","Asia"
"China",35.86166,104.195397,129,0,,"2020-01-30 12:35:00","CHN","Asia"
"China",35.86166,104.195397,114,1,,"2020-01-30 12:35:00","CHN","Asia"
"China",35.86166,104.195397,112,1,,"2020-01-30 12:35:00","CHN","Asia"
"China",35.86166,104.195397,101,0,,"2020-01-30 12:35:00","CHN","Asia"
"China",35.86166,104.195397,78,0,,"2020-01-30 12:35:00","CHN","Asia"
"China",35.86166,104.195397,70,0,,"2020-01-30 12:35:00","CHN","Asia"
"China",35.86166,104.195397,65,1,,"2020-01-30 12:35:00","CHN","Asia"
"China",35.86166,104.195397,63,0,,"2020-01-30 12:35:00","CHN","Asia"
"China",35.86166,104.195397,46,1,,"2020-01-30 12:35:00","CHN","Asia"
"China",35.86166,104.195397,43,1,,"2020-01-30 12:35:00","CHN","Asia"
"China",35.86166,104.195397,41,0,,"2020-01-30 12:35:00","CHN","Asia"
"China",35.86166,104.195397,35,0,,"2020-01-30 12:35:00","CHN","Asia"
